_excel_row_number,id,code,name_vi,name_en,category,chapter,is_active,display_order,created_at
6034,de089351-76f3-4f44-81b4-9ae8df0c88db,M08019,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, vai không xác định","Unspecified juvenile rheumatoid arthritis, unspecified shoulder",M08,M,t,0,2026-03-24 09:08:38.682659+00
6035,c8cebb8f-bb4b-47b9-8912-0984e8861b77,M08022,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, khuỷu tay trái","Unspecified juvenile rheumatoid arthritis, left elbow",M08,M,t,0,2026-03-24 09:08:38.682659+00
6036,3d83654c-3281-4c8e-b74e-bf92cabb3da9,M08039,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, cổ tay không đặc hiệu","Unspecified juvenile rheumatoid arthritis, unspecified wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6037,59c93eee-2a55-4da1-8350-628b412dbb48,M08042,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, bàn tay trái","Unspecified juvenile rheumatoid arthritis, left hand",M08,M,t,0,2026-03-24 09:08:38.682659+00
6038,08d90027-a81a-466f-bf0e-04e93d9cba05,M08051,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, khớp háng phải","Unspecified juvenile rheumatoid arthritis, right hip",M08,M,t,0,2026-03-24 09:08:38.682659+00
6039,6c5add38-beb2-4e9b-9cba-c288c410dab7,M0809,"Viêm khớp dạng thấp thiếu niên không đặc hiệu, nhiều vị trí","Unspecified juvenile rheumatoid arthritis, multiple sites",M08,M,t,0,2026-03-24 09:08:38.682659+00
6040,8f335e7e-7278-4893-b97d-aa7106ceb61d,M08222,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, khuỷu tay trái","Juvenile rheumatoid arthritis with systemic onset, left elbow",M08,M,t,0,2026-03-24 09:08:38.682659+00
6041,e1d8a927-9f7d-47df-aa6c-ad33cb7477c5,M08231,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, cổ tay phải","Juvenile rheumatoid arthritis with systemic onset, right wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6042,83dabb01-01e0-4eee-8b0f-cf18c8217179,M08239,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, cổ tay không đặc hiệu","Juvenile rheumatoid arthritis with systemic onset, unspecified wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6043,4e1d2252-4a34-4335-b515-2d6ab338f70f,M08259,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, khớp háng không đặc hiệu","Juvenile rheumatoid arthritis with systemic onset, unspecified hip",M08,M,t,0,2026-03-24 09:08:38.682659+00
6044,a2232ae5-0836-4ebb-8341-bbf1b1901c42,M08262,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, khớp gối trái","Juvenile rheumatoid arthritis with systemic onset, left knee",M08,M,t,0,2026-03-24 09:08:38.682659+00
6045,61e908f6-557f-4542-b822-a88ae8b9cc21,M08271,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, cổ chân và bàn chân phải","Juvenile rheumatoid arthritis with systemic onset, right ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6046,5aae61cf-adc2-4c06-a0be-35c9c2bc269e,M08279,"Viêm khớp dạng thấp thiếu niên khởi phát toàn thân, cổ chân và bàn chân không đặc hiệu","Juvenile rheumatoid arthritis with systemic onset, unspecified ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6047,e40db26d-d81d-44f1-a1ad-c0d9334b60ac,M08431,"Viêm khớp dạng thấp thiếu niên thiểu khớp, cổ tay phải","Pauciarticular juvenile rheumatoid arthritis, right wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6048,8f26fc93-e0a0-4728-a2b5-c73a25a9847d,M08439,"Viêm khớp dạng thấp thiếu niên thiểu khớp, cổ tay không đặc hiệu","Pauciarticular juvenile rheumatoid arthritis, unspecified wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6049,38c64bf0-707f-4af0-b998-b507e8fb7e86,M08451,"Viêm khớp dạng thấp thiếu niên thiểu khớp, khớp háng phải","Pauciarticular juvenile rheumatoid arthritis, right hip",M08,M,t,0,2026-03-24 09:08:38.682659+00
6050,0bacc2bc-4d99-4528-a79f-afd1ea9bddc3,M08471,"Viêm khớp dạng thấp thiếu niên thiểu khớp, cổ chân và bàn chân phải","Pauciarticular juvenile rheumatoid arthritis, right ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6051,2767edd5-3a81-46d7-863f-f04087f62b6b,M08479,"Viêm khớp dạng thấp thiếu niên thiểu khớp, cổ chân và bàn chân không đặc hiệu","Pauciarticular juvenile rheumatoid arthritis, unspecified ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6052,2778148b-560e-422f-a00d-cfa770f78626,M08831,"Viêm khớp thiếu niên khác, cổ tay phải","Other juvenile arthritis, right wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6053,503a96ad-d5c4-40b5-be86-1e574754c69a,M08839,"Viêm khớp thiếu niên khác, cổ tay không đặc hiệu","Other juvenile arthritis, unspecified wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6054,7f9cf28f-eb10-4f99-bd5b-8a8231feb58e,M08879,"Viêm khớp thiếu niên khác, cổ chân và bàn chân không xác định","Other juvenile arthritis, unspecified ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6055,f6293a48-7811-4001-95d1-864409c08172,M08919,"Viêm khớp thiếu niên, không xác định, vai không xác định","Juvenile arthritis, unspecified, unspecified shoulder",M08,M,t,0,2026-03-24 09:08:38.682659+00
6056,37025d86-b251-4ea9-8c7a-8720be28b3d0,M08939,"Viêm khớp thiếu niên, không xác định, cổ tay không xác định","Juvenile arthritis, unspecified, unspecified wrist",M08,M,t,0,2026-03-24 09:08:38.682659+00
6057,a9eb5ef8-6ec6-46f7-966f-2f482e86092d,I70343,Xơ vữa động mạch của loại mô ghép nối không xác định của chân trái có loét mắt cá chân,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle,I70,I,t,0,2026-03-24 09:08:37.965604+00
6058,a5d6733f-2c17-404f-afbd-a817479fd596,I70344,Xơ vữa động mạch của loại mô ghép nối không xác định của chân trái có loét gót và giữa bàn chân,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot,I70,I,t,0,2026-03-24 09:08:37.965604+00
6059,4af8730e-d20e-4202-a59d-79fc3829a44e,I70345,Xơ vữa động mạch của loại mô ghép nối không xác định của chân trái có loét phần khác của bàn chân,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot,I70,I,t,0,2026-03-24 09:08:37.965604+00
6060,9887a2ba-ab57-468c-b6d7-6811dbd41c4e,I70348,Xơ vữa động mạch của loại mô ghép nối không xác định của chân trái có loét phần khác của cẳng chân,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg,I70,I,t,0,2026-03-24 09:08:37.965604+00
6061,6f8f79bc-8b3f-4291-a80f-cd94fd2502cb,I70349,Xơ vữa động mạch của loại mô ghép nối không xác định của chân trái có loét vị trí không xác định,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site,I70,I,t,0,2026-03-24 09:08:37.965604+00
6062,27cab6c9-9079-4d9d-ae0b-0ff8fa6e6ef2,I7035,Xơ vữa động mạch của loại mô ghép nối không xác định của các chi khác có loét,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,I70,I,t,0,2026-03-24 09:08:37.965604+00
6063,00caa64d-1d2f-4620-88be-b7edcadd5e0f,I70361,"Xơ vữa động mạch của loại mô ghép nối không xác định của các chi có hoại thư, chân phải","Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, right leg",I70,I,t,0,2026-03-24 09:08:37.965604+00
6064,312d2471-45be-494f-9059-95bf30399b0a,I70362,"Xơ vữa động mạch của loại mô ghép nối không xác định của các chi có hoại thư, chân trái","Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, left leg",I70,I,t,0,2026-03-24 09:08:37.965604+00
6065,1f66ede2-58d0-419d-802e-038615b7dd60,I70363,"Xơ vữa động mạch của loại mô ghép nối không xác định của các chi có hoại thư, hai chân","Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs",I70,I,t,0,2026-03-24 09:08:37.965604+00
6066,d56b1f85-f74d-4dd8-b8e7-c1449d158e0c,I70368,"Xơ vữa động mạch của loại mô ghép nối không xác định của các chi có hoại thư, chi khác","Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, other extremity",I70,I,t,0,2026-03-24 09:08:37.965604+00
6067,029cfb3a-b58e-40c2-bd73-d8dee51c8c28,M08412,"Viêm khớp dạng thấp thiếu niên thiểu khớp, vai trái","Pauciarticular juvenile rheumatoid arthritis, left shoulder",M08,M,t,0,2026-03-24 09:08:38.682659+00
6068,e38142b7-01b2-43f7-8923-b3d1d7fc1778,M08421,"Viêm khớp dạng thấp thiếu niên thiểu khớp, khuỷu tay phải","Pauciarticular juvenile rheumatoid arthritis, right elbow",M08,M,t,0,2026-03-24 09:08:38.682659+00
6069,f41dd0a0-ee04-4d71-a7fe-29e80b9a1bc2,M08449,"Viêm khớp dạng thấp thiếu niên thiểu khớp, bàn tay không đặc hiệu","Pauciarticular juvenile rheumatoid arthritis, unspecified hand",M08,M,t,0,2026-03-24 09:08:38.682659+00
6070,6526a938-2316-4dd3-ab0d-1804d3c99ef8,M08452,"Viêm khớp dạng thấp thiếu niên thiểu khớp, khớp háng trái","Pauciarticular juvenile rheumatoid arthritis, left hip",M08,M,t,0,2026-03-24 09:08:38.682659+00
6071,8b20ff14-43af-4d66-b731-93405f924ccb,M08461,"Viêm khớp dạng thấp thiếu niên thiểu khớp, khớp gối phải","Pauciarticular juvenile rheumatoid arthritis, right knee",M08,M,t,0,2026-03-24 09:08:38.682659+00
6072,59e8dc92-a4fc-43f6-8a51-ddeaa2de69dd,M0880,"Viêm khớp thiếu niên khác, vị trí không đặc hiệu","Other juvenile arthritis, unspecified site",M08,M,t,0,2026-03-24 09:08:38.682659+00
6073,41a91991-c47d-41fe-b1fa-0b6c1680bb4e,M08821,"Viêm khớp thiếu niên khác, khuỷu tay phải","Other juvenile arthritis, right elbow",M08,M,t,0,2026-03-24 09:08:38.682659+00
6074,c68b4eff-9e84-4464-8582-6a13f0ee3c58,M08849,"Viêm khớp thiếu niên khác, bàn tay không xác định","Other juvenile arthritis, unspecified hand",M08,M,t,0,2026-03-24 09:08:38.682659+00
6075,6ef3ed6e-f967-4748-8ed3-ccea372a75e9,M08861,"Viêm khớp thiếu niên khác, gối phải","Other juvenile arthritis, right knee",M08,M,t,0,2026-03-24 09:08:38.682659+00
6076,bca7ed68-4392-4c6a-93bc-c6137688cf7f,M08869,"Viêm khớp thiếu niên khác, gối không xác định","Other juvenile arthritis, unspecified knee",M08,M,t,0,2026-03-24 09:08:38.682659+00
6077,ef9fa6b2-5016-4db4-8bf3-9f01a8614bde,M0890,"Viêm khớp thiếu niên, không xác định, vị trí không xác định","Juvenile arthritis, unspecified, unspecified site",M08,M,t,0,2026-03-24 09:08:38.682659+00
6078,a79a967d-5a44-4460-8a18-92b34b258083,M08929,"Viêm khớp thiếu niên, không xác định, khuỷu tay không xác định","Juvenile arthritis, unspecified, unspecified elbow",M08,M,t,0,2026-03-24 09:08:38.682659+00
6079,baf2a392-b2c2-4b98-bdf1-fcdedda47e43,M08941,"Viêm khớp thiếu niên, không xác định, bàn tay phải","Juvenile arthritis, unspecified, right hand",M08,M,t,0,2026-03-24 09:08:38.682659+00
6080,ef650dca-2272-47b8-a9da-ea1a77aadf88,M08961,"Viêm khớp thiếu niên, không xác định, gối phải","Juvenile arthritis, unspecified, right knee",M08,M,t,0,2026-03-24 09:08:38.682659+00
6081,1b8bd1f2-8236-4456-84ac-0c344a3a624b,M089A,"Viêm khớp thiếu niên, không xác định, vị trí khác đã xác định","Juvenile arthritis, unspecified, other specified site",M08,M,t,0,2026-03-24 09:08:38.682659+00
6082,84f9204a-7e9f-4717-af35-61a59180aa2a,M10011,"Gút tự phát, vai phải","Idiopathic gout, right shoulder",M10,M,t,0,2026-03-24 09:08:38.682659+00
6083,5f43b015-4917-4530-8de0-e84c9a1da4be,M10042,"Gút tự phát, bàn tay trái","Idiopathic gout, left hand",M10,M,t,0,2026-03-24 09:08:38.682659+00
6084,8bb557ba-45bb-4358-9831-175b03f82b4c,M10171,"Gút do chì, cổ chân và bàn chân phải","Lead-induced gout, right ankle and foot",M10,M,t,0,2026-03-24 09:08:38.682659+00
6085,dd34ef38-fab8-4204-b08b-b6561a7f8dfd,M1019,"Gút do chì, nhiều vị trí","Lead-induced gout, multiple sites",M10,M,t,0,2026-03-24 09:08:38.682659+00
6086,8abca19c-5c95-46fc-8097-ad1182f3fc65,M10239,"Gút do thuốc, cổ tay không xác định","Drug-induced gout, unspecified wrist",M10,M,t,0,2026-03-24 09:08:38.682659+00
6087,c47bfa0d-c027-4d6a-8eea-702c6420f83d,M10251,"Gút do thuốc, khớp háng phải","Drug-induced gout, right hip",M10,M,t,0,2026-03-24 09:08:38.682659+00
6088,22dab04a-fc11-4e7d-8f1f-c9aedc0da3ec,M10262,"Gút do thuốc, gối trái","Drug-induced gout, left knee",M10,M,t,0,2026-03-24 09:08:38.682659+00
6089,e936168c-a3d5-4fea-8d5a-505e251c18e9,M1029,"Gút do thuốc, nhiều vị trí","Drug-induced gout, multiple sites",M10,M,t,0,2026-03-24 09:08:38.682659+00
6090,3bc3263c-9fff-44bf-a716-5afeb71e1b94,M10339,"Gút do suy thận, cổ tay không xác định","Gout due to renal impairment, unspecified wrist",M10,M,t,0,2026-03-24 09:08:38.682659+00
6091,b00732f5-071a-4d01-a342-0b7d4d66634d,M10362,"Gút do suy thận, gối trái","Gout due to renal impairment, left knee",M10,M,t,0,2026-03-24 09:08:38.771245+00
6092,b82a08a7-b28a-417b-a957-3b79f60a4a0b,M1039,"Gút do suy thận, nhiều vị trí","Gout due to renal impairment, multiple sites",M10,M,t,0,2026-03-24 09:08:38.771245+00
6093,61b7966a-1a6c-4fd8-97c4-fceda0cf6223,M10419,"Gút thứ phát khác, vai không xác định","Other secondary gout, unspecified shoulder",M10,M,t,0,2026-03-24 09:08:38.771245+00
6094,af5cd50f-9f79-4075-a51d-07d9ebc170d5,M10451,"Gút thứ phát khác, khớp háng phải","Other secondary gout, right hip",M10,M,t,0,2026-03-24 09:08:38.771245+00
6095,9175a6e3-47b8-4489-b07d-88155d1785a2,M10459,"Gút thứ phát khác, khớp háng không xác định","Other secondary gout, unspecified hip",M10,M,t,0,2026-03-24 09:08:38.771245+00
6096,914c2260-ebce-4518-a41a-bc8276eb7724,M10479,"Gút thứ phát khác, cổ chân và bàn chân không xác định","Other secondary gout, unspecified ankle and foot",M10,M,t,0,2026-03-24 09:08:38.771245+00
6097,f255825a-ba61-4e0a-af5e-cb4970309baf,M1100,"Bệnh lắng đọng hydroxyapatite, vị trí không xác định","Hydroxyapatite deposition disease, unspecified site",M11,M,t,0,2026-03-24 09:08:38.771245+00
6098,8b2afa76-d8c2-4dde-ae56-69bf6c9bf1cf,M11029,"Bệnh lắng đọng hydroxyapatit, khuỷu tay không xác định","Hydroxyapatite deposition disease, unspecified elbow",M11,M,t,0,2026-03-24 09:08:38.771245+00
6099,6b7db688-eebb-4c13-93b6-c3697f4a3ead,M11041,"Bệnh lắng đọng hydroxyapatit, bàn tay phải","Hydroxyapatite deposition disease, right hand",M11,M,t,0,2026-03-24 09:08:38.771245+00
6100,ac23ddf4-d5c6-45a8-af81-13a8a08d910d,M11069,"Bệnh lắng đọng hydroxyapatit, đầu gối không xác định","Hydroxyapatite deposition disease, unspecified knee",M11,M,t,0,2026-03-24 09:08:38.771245+00
6101,97e1f335-7f1e-40e3-8d73-2f11e721b110,M11121,"Chondrocalcinosis gia đình, khuỷu tay phải","Familial chondrocalcinosis, right elbow",M11,M,t,0,2026-03-24 09:08:38.771245+00
6102,6f3e0203-5d2c-4a97-8463-235606585581,M11141,"Chondrocalcinosis gia đình, bàn tay phải","Familial chondrocalcinosis, right hand",M11,M,t,0,2026-03-24 09:08:38.771245+00
6103,fb8f517b-6b53-4e5c-b2b7-e61abd2acba7,M11161,"Chondrocalcinosis gia đình, đầu gối phải","Familial chondrocalcinosis, right knee",M11,M,t,0,2026-03-24 09:08:38.771245+00
6104,2dec948a-a11c-40d8-8ea8-dd7c8970e280,M11212,"Chondrocalcinosis khác, vai trái","Other chondrocalcinosis, left shoulder",M11,M,t,0,2026-03-24 09:08:38.771245+00
6105,3e250a56-f698-4c17-8805-027c76bb6b5f,M11232,"Chondrocalcinosis khác, cổ tay trái","Other chondrocalcinosis, left wrist",M11,M,t,0,2026-03-24 09:08:38.771245+00
6106,5c3b9f3e-a83c-4010-b19f-1f166db51a7a,M11241,"Chondrocalcinosis khác, bàn tay phải","Other chondrocalcinosis, right hand",M11,M,t,0,2026-03-24 09:08:38.771245+00
6107,7de65d8e-4f6f-441c-9f0f-02252eed3550,M11252,"Chondrocalcinosis khác, hông trái","Other chondrocalcinosis, left hip",M11,M,t,0,2026-03-24 09:08:38.771245+00
6108,96c539da-e526-41b7-a707-7d1e4fbc7c9a,M11272,"Chondrocalcinosis khác, mắt cá và bàn chân trái","Other chondrocalcinosis, left ankle and foot",M11,M,t,0,2026-03-24 09:08:38.771245+00
6109,b886ac03-520c-46f0-bc7f-7bbdf3bdc031,M11829,"Bệnh khớp do tinh thể khác được chỉ định, khuỷu tay không xác định","Other specified crystal arthropathies, unspecified elbow",M11,M,t,0,2026-03-24 09:08:38.771245+00
6110,b97a57cf-962b-456d-966c-56c26a6adf67,M11849,"Bệnh khớp do tinh thể khác, bàn tay không xác định","Other specified crystal arthropathies, unspecified hand",M11,M,t,0,2026-03-24 09:08:38.771245+00
6111,5adb3d8f-97e6-4b9e-863f-d55cf26bfd37,M11869,"Bệnh khớp do tinh thể khác, đầu gối không xác định","Other specified crystal arthropathies, unspecified knee",M11,M,t,0,2026-03-24 09:08:38.771245+00
6112,8b770af0-a18c-4270-b01d-ad9dadc2e4c2,I7150,"Phình động mạch chủ ngực bụng, vỡ, không xác định","Thoracoabdominal aortic aneurysm, ruptured, unspecified",I71,I,t,0,2026-03-24 09:08:37.965604+00
6113,d1c7b000-4d15-4c34-8562-eadf1b238a86,M08942,"Viêm khớp thiếu niên, không xác định, bàn tay trái","Juvenile arthritis, unspecified, left hand",M08,M,t,0,2026-03-24 09:08:38.682659+00
6114,3ac81b34-b4c7-4ff2-9f6c-6fb7648476d5,M08971,"Viêm khớp thiếu niên, không xác định, cổ chân và bàn chân phải","Juvenile arthritis, unspecified, right ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6115,c747629c-ad15-4aa7-91af-1a73a04f0f85,M08979,"Viêm khớp thiếu niên, không xác định, cổ chân và bàn chân không xác định","Juvenile arthritis, unspecified, unspecified ankle and foot",M08,M,t,0,2026-03-24 09:08:38.682659+00
6116,ce4e209b-5371-485f-bb29-a8d5e9cb10ec,M1000,"Gút tự phát, vị trí không xác định","Idiopathic gout, unspecified site",M10,M,t,0,2026-03-24 09:08:38.682659+00
