_excel_row_number,id,translation_key,language_code,value,created_at,updated_at,created_by,updated_by
678,723c308f-1ca6-47f6-a971-20afaac1f7ae,admin.appointments.recurring.services.aesthetic,km,ការតាមដានសោភ័ណភាព,2026-02-06 03:49:55.404401+00,2026-02-06 03:49:55.404401+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
679,dc8b0260-5da8-4766-8017-dc6bca87d886,admin.appointments.recurring.services.checkup,vi,Khám sức khỏe định kỳ,2026-02-06 03:50:08.857428+00,2026-02-06 03:50:08.857428+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
680,2c0c015d-79a2-49de-bf33-bd7fb6c0a8d6,admin.appointments.recurring.services.custom,vi,Tùy chỉnh,2026-02-06 03:50:22.7399+00,2026-02-06 03:50:22.7399+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
681,9dd5ba53-1faf-4e5d-b8b7-0b8f0c035ff9,admin.appointments.recurring.services.dental,vi,Nha khoa định kỳ,2026-02-06 03:50:37.697258+00,2026-02-06 03:50:37.697258+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
682,945ebd00-3acc-4cd8-b8b9-b562fcb1fe9d,admin.appointments.recurring.serviceType,km,ប្រភេទសេវាកម្ម,2026-02-06 03:51:23.018496+00,2026-02-06 03:51:23.018496+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
683,d98ee98b-c13e-46aa-9f7c-93eb3584dc91,admin.appointments.recurring.startDate,km,កាលបរិច្ឆេទចាប់ផ្តើម,2026-02-06 03:51:36.421835+00,2026-02-06 03:51:36.421835+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
684,f7208ffd-0481-4e4a-8aeb-8025442d67f5,admin.appointments.doctorWeek.tempNoPatientRecord,vi,Chưa có hồ sơ bệnh nhân,2026-02-06 03:54:49.283942+00,2026-02-06 03:54:49.283942+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
685,53973954-b53a-4b53-ba5f-74a0cd474095,admin.appointments.doctorWeek.dropToReschedule,vi,Thả vào ô mới để dời lịch.,2026-02-06 03:58:02.302522+00,2026-02-06 03:58:02.302522+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
686,52ea51a3-1da1-41a1-8866-60ee340b7964,admin.appointments.doctorWeek.dropToReschedule,en,Drop to new slot to reschedule.,2026-02-06 03:58:02.302661+00,2026-02-06 03:58:02.302661+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
687,8fecc88f-6933-4643-8b78-33190c886b38,admin.appointments.doctorWeek.tempSchedule,en,Temp Schedule,2026-02-06 04:00:42.381746+00,2026-02-06 04:00:42.381746+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
688,89ff8815-5cf4-445a-a952-6249143d95b1,admin.appointments.doctorWeek.tempSchedule,vi,Lịch tạm,2026-02-06 04:00:42.382688+00,2026-02-06 04:00:42.382688+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
689,b662ff31-a3ba-4571-9863-f87d58b3e090,admin.appointments.doctorWeek.thisWeek,vi,Tuần này,2026-02-06 04:01:00.613767+00,2026-02-06 04:01:00.613767+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
690,498a01da-4d8f-4c03-849d-035e79dc4e19,admin.appointments.doctorWeek.thisWeek,km,សប្តាហ៍នេះ,2026-02-06 04:01:00.619714+00,2026-02-06 04:01:00.619714+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
691,ffbe2e4b-2592-40a7-86ec-8a0bea8e614b,admin.appointments.doctorWeek.weeklyDoctorSchedule,en,7-Day Doctor Schedule,2026-02-06 04:01:18.918594+00,2026-02-06 04:01:18.918594+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
692,d3c2baff-e1ec-4008-bde2-1c4866096e18,admin.appointments.doctorWeek.weeklyDoctorSchedule,vi,Lịch hẹn 7 ngày theo bác sĩ,2026-02-06 04:01:18.919032+00,2026-02-06 04:01:18.919032+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
693,9c4e8aea-c2d2-4ce9-8d02-97fc8666f205,admin.appointments.doctorWeek.weeklyDoctorSchedule,km,កាលវិភាគវេជ្ជបណ្ឌិត ៧ ថ្ងៃ,2026-02-06 04:01:18.92369+00,2026-02-06 04:01:18.92369+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
694,f38d9dc9-2fb3-4100-9d36-653bdf639fe3,admin.nav.voucher,en,Voucher,2026-02-24 02:02:53.637814+00,2026-02-24 02:02:53.637814+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
695,76419696-b9b1-43e6-abcb-d2a8a89e418f,admin.nav.voucher,vi,Voucher,2026-02-24 02:02:53.687002+00,2026-02-24 02:02:53.687002+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
696,94babb66-ea61-48b5-a28d-cf492fedfd7f,admin.nav.voucher,lo,ວາວເຊີ,2026-02-24 02:02:53.687117+00,2026-02-24 02:02:53.687117+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
697,1d4cda88-e96e-409e-8b92-d746f34bf7aa,admin.nav.voucher,km,គូប៉ុង,2026-02-24 02:02:53.708253+00,2026-02-24 02:02:53.708253+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
698,31ce7f59-3e04-4ca8-9359-4f77f47a9ce4,admin.nav.voucher,my,ဘောက်ချာ,2026-02-24 02:02:53.752674+00,2026-02-24 02:02:53.752674+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
